Date,Reliance,TCS,HDFC Bank,ITC,Sun Pharma
2022-02-17,716.5479125976562,184.4140167236328,1111.82177734375,829.6338500976562,3362.497314453125
2022-02-18,719.3303833007812,183.7928009033203,1103.1312255859375,829.9703979492188,3371.115966796875
2022-02-21,723.9678344726562,180.56256103515625,1091.9833984375,811.6473388671875,3304.918212890625
2022-02-22,718.5455322265625,177.95352172851562,1087.023681640625,813.5230102539062,3186.739501953125
2022-02-23,713.8843383789062,178.86459350585938,1080.22119140625,808.1847534179688,3166.657958984375
2022-02-24,675.1199340820312,172.69398498535156,1026.393310546875,787.0243530273438,3022.57763671875
2022-02-25,692.5758056640625,177.20806884765625,1039.224853515625,799.8167114257812,3128.405517578125
2022-02-28,678.3779907226562,178.7817840576172,1073.62353515625,811.6954956054688,3158.127685546875
2022-03-02,653.6448364257812,178.3262481689453,1091.3690185546875,789.5732421875,3150.974853515625
2022-03-03,652.0989990234375,181.72215270996094,1082.155029296875,789.5732421875,3149.419921875
2022-03-04,649.9586791992188,186.77456665039062,1058.1531982421875,797.9891967773438,3131.604248046875
2022-03-07,630.1246337890625,186.31903076171875,1019.022216796875,791.2564697265625,3096.55029296875
2022-03-08,631.5515747070312,187.93414306640625,1017.179443359375,822.3718872070312,3198.779541015625
2022-03-09,652.1703491210938,189.88058471679688,1071.143798828125,835.1162719726562,3227.790771484375
2022-03-10,662.4203491210938,192.15830993652344,1088.50244140625,836.3666381835938,3217.439208984375
2022-03-11,664.3704223632812,195.7613067626953,1091.64208984375,867.5783081054688,3198.068603515625
2022-03-14,686.1309204101562,197.95619201660156,1100.6058349609375,858.2003784179688,3237.0322265625
2022-03-15,677.307861328125,197.00369262695312,1075.398193359375,857.623291015625,3193.403564453125
2022-03-16,688.79443359375,200.93797302246094,1093.5531005859375,855.2667236328125,3248.493896484375
2022-03-17,703.9674072265625,202.843017578125,1129.203369140625,876.8119506835938,3263.46630859375
2022-03-21,707.0350952148438,202.5116729736328,1122.6966552734375,878.9279174804688,3222.54833984375
2022-03-22,710.6737670898438,206.86007690429688,1151.7037353515625,879.2164916992188,3288.52392578125
2022-03-23,703.5868530273438,208.7237091064453,1155.366455078125,866.4241333007812,3298.697998046875
2022-03-24,686.178466796875,211.08424377441406,1173.3167724609375,874.1668090820312,3331.97509765625
2022-03-25,680.5897216796875,209.8418426513672,1181.1429443359375,867.9148559570312,3294.300048828125
2022-03-28,681.4933471679688,212.9064483642578,1193.018798828125,871.3294067382812,3294.521484375
2022-03-29,690.530517578125,210.877197265625,1193.2918701171875,884.26611328125,3292.43408203125
2022-03-30,702.4928588867188,206.404541015625,1216.2244873046875,885.468505859375,3315.714111328125
2022-03-31,699.3536376953125,207.60552978515625,1198.8428955078125,879.8417358398438,3323.177978515625
2022-04-01,716.31005859375,209.80044555664062,1208.443603515625,874.022705078125,3339.883544921875
2022-04-04,788.0361938476562,211.5812225341797,1212.015625,890.7105712890625,3350.190673828125
2022-04-05,764.944091796875,214.89430236816406,1194.88427734375,893.6441040039062,3389.687255859375
2022-04-06,737.6423950195312,215.0185546875,1191.6993408203125,892.6823120117188,3336.862060546875
2022-04-07,721.4231567382812,212.57513427734375,1170.6776123046875,895.423583984375,3273.596435546875
2022-04-08,720.42431640625,221.8103485107422,1190.1522216796875,889.3157958984375,3274.92919921875
2022-04-11,711.6250610351562,221.56185913085938,1187.6724853515625,890.0853881835938,3284.481201171875
2022-04-12,710.3646240234375,219.32554626464844,1165.30859375,886.1417846679688,3279.77197265625
2022-04-13,696.78515625,223.2598114013672,1161.0313720703125,901.0022583007812,3253.870361328125
2022-04-18,663.7283325195312,223.71534729003906,1157.4822998046875,892.1051025390625,3134.891845703125
2022-04-19,638.400634765625,216.63365173339844,1201.595703125,886.8150634765625,3084.9990234375
2022-04-20,644.1559448242188,214.97714233398438,1236.9273681640625,888.2577514648438,3160.437744140625
2022-04-21,653.6924438476562,215.68115234375,1265.8890380859375,908.0717163085938,3224.28125
2022-04-22,644.774169921875,216.2609405517578,1255.287353515625,889.5081176757812,3209.974853515625
2022-04-25,649.6019287109375,211.4155731201172,1226.2574462890625,865.654541015625,3152.79638671875
2022-04-26,652.5984497070312,214.4801483154297,1262.9541015625,883.0157470703125,3151.108154296875
2022-04-27,652.8363037109375,213.2791748046875,1264.1827392578125,871.5217895507812,3164.34765625
2022-04-28,652.2655639648438,216.2609405517578,1283.0655517578125,885.8532104492188,3184.87353515625
2022-04-29,658.5676879882812,214.97714233398438,1269.597412109375,893.2113647460938,3151.463623046875
2022-05-02,667.65234375,217.9589080810547,1265.1383056640625,888.1616821289062,3147.642578125
2022-05-04,644.9644775390625,215.1427764892578,1225.64306640625,866.5202026367188,3091.974365234375
2022-05-05,643.5137329101562,217.04779052734375,1201.6412353515625,844.638427734375,3121.874267578125
2022-05-06,626.699951171875,220.8578338623047,1192.42724609375,849.5918579101562,3050.078857421875
2022-05-09,627.7701416015625,217.79322814941406,1145.8568115234375,851.61181640625,3061.185546875
2022-05-10,637.8536987304688,215.1427764892578,1125.9954833984375,828.9603271484375,3055.543701171875
2022-05-11,641.4447021484375,211.74688720703125,1114.4609375,822.1795043945312,3031.77392578125
2022-05-12,626.9856567382812,209.46914672851562,1091.755859375,817.5626831054688,3028.797119140625
2022-05-13,621.35595703125,214.19024658203125,1104.1322021484375,848.822509765625,3034.350830078125
2022-05-16,627.9719848632812,210.4630584716797,1104.4053955078125,851.8041381835938,3000.496337890625
2022-05-17,632.2544555664062,219.24270629882812,1150.793701171875,857.719482421875,3066.9609375
2022-05-18,632.2063598632812,220.98207092285156,1154.979736328125,864.8370971679688,3064.472900390625
2022-05-19,619.2869873046875,228.312255859375,1128.361572265625,850.84228515625,2898.445556640625
2022-05-20,635.5985107421875,231.9152374267578,1194.15625,880.707275390625,2926.03515625
2022-05-23,627.4428100585938,227.35971069335938,1186.1708984375,886.8631591796875,2951.581298828125
2022-05-24,634.6361694335938,224.33656311035156,1190.2431640625,875.1768188476562,2921.59228515625
2022-05-25,639.3757934570312,225.8688507080078,1188.491455078125,876.4271850585938,2833.61328125
2022-05-26,657.6119995117188,226.2852325439453,1177.16162109375,865.6065673828125,2886.65966796875
2022-05-27,669.8095092773438,228.40635681152344,1171.701416015625,869.40576171875,2917.38818359375
2022-05-30,674.3807373046875,228.2790985107422,1212.5159912109375,854.4010620117188,3019.321533203125
2022-05-31,668.3179321289062,229.63661193847656,1197.8875732421875,827.7581176757812,3009.570556640625
2022-06-01,671.1568603515625,230.65480041503906,1198.274169921875,807.222900390625,3001.38623046875
2022-06-02,666.4653930664062,232.0547637939453,1239.5892333984375,826.748291015625,3062.036376953125
2022-06-03,664.1558837890625,231.37596130371094,1264.7059326171875,832.08642578125,3077.3779296875
2022-06-06,663.2656860351562,233.15774536132812,1259.2685546875,826.9887084960938,3069.148193359375
2022-06-07,655.63916015625,232.39413452148438,1261.6346435546875,815.87939453125,3008.0947265625
2022-06-08,657.94873046875,227.3033447265625,1239.4754638671875,814.9176025390625,3045.173828125
2022-06-09,662.90478515625,229.8063201904297,1273.4649658203125,826.0748291015625,3065.7041015625
2022-06-10,650.1057739257812,229.21240234375,1235.0164794921875,813.4268188476562,3005.59033203125
2022-06-13,638.317138671875,224.5458526611328,1211.6514892578125,797.844970703125,2880.085693359375
2022-06-14,631.2921142578125,225.22459411621094,1195.8170166015625,793.5647583007812,2871.989990234375
2022-06-15,629.1027221679688,223.48526000976562,1181.3475341796875,790.9197387695312,2868.187744140625
2022-06-16,616.520263671875,221.19439697265625,1164.830810546875,783.5136108398438,2810.66796875
2022-06-17,620.5861206054688,223.40042114257812,1178.4810791015625,763.1226806640625,2763.16748046875
2022-06-20,636.1759643554688,224.07920837402344,1157.1182861328125,774.5684814453125,2784.18994140625
2022-06-21,643.1047973632812,229.00030517578125,1175.796630859375,786.2549438476562,2873.2421875
2022-06-22,640.073486328125,225.0973358154297,1140.0782470703125,778.4158935546875,2883.082763671875
2022-06-23,642.43115234375,225.2670440673828,1121.581787109375,793.4205932617188,2959.879150390625
2022-06-24,651.4049682617188,225.5640106201172,1137.5528564453125,793.1319580078125,2945.834716796875
2022-06-27,652.5838012695312,229.04270935058594,1134.1856689453125,803.7603759765625,2965.15673828125
2022-06-28,647.603759765625,230.65480041503906,1150.1337890625,796.979248046875,2968.242431640625
2022-06-29,646.6654052734375,232.52142333984375,1173.999267578125,806.6939086914062,2943.5087890625
2022-06-30,648.6141357421875,232.0547637939453,1181.052001953125,798.903076171875,2922.576416015625
2022-07-01,651.380859375,241.26058959960938,1095.9874267578125,797.6044311523438,2965.514404296875
2022-07-04,652.2950439453125,247.66650390625,1098.262451171875,797.7489013671875,2893.90625
2022-07-05,650.8274536132812,243.4241485595703,1107.1580810546875,803.9046020507812,2877.13330078125
2022-07-06,659.80126953125,245.4604949951172,1097.420654296875,805.7321166992188,2916.896240234375
2022-07-07,671.6139526367188,247.7089080810547,1086.6142578125,817.03369140625,2941.138427734375
2022-07-08,672.2394409179688,248.6421661376953,1088.1158447265625,824.9688720703125,2921.100341796875
2022-07-11,676.5940551757812,250.29669189453125,1102.9036865234375,824.5360107421875,2785.442138671875
2022-07-12,669.6893310546875,248.3452606201172,1101.333740234375,819.1016235351562,2759.4111328125
2022-07-13,653.3536376953125,249.49066162109375,1081.8138427734375,827.3253173828125,2718.306640625
2022-07-14,650.0817260742188,246.77560424804688,1090.7320556640625,846.3217163085938,2689.605224609375
2022-07-15,655.3745727539062,249.06642150878906,1092.8480224609375,844.8788452148438,2685.883056640625
2022-07-18,648.3976440429688,250.55123901367188,1102.15283203125,849.1109008789062,2747.68017578125
2022-07-19,648.63818359375,249.9573211669922,1108.909912109375,841.8971557617188,2757.322021484375
2022-07-20,656.8179931640625,253.01181030273438,1138.8951416015625,834.3948974609375,2838.536865234375
2022-07-21,654.7490844726562,254.1572265625,1131.2962646484375,836.462890625,2849.748291015625
2022-07-22,670.0260620117188,255.0056610107422,1138.9405517578125,841.1277465820312,2844.098388671875
2022-07-25,671.9989013671875,255.4722900390625,1101.3111572265625,835.2124633789062,2840.286376953125
2022-07-26,670.6275024414062,256.6177673339844,1101.8115234375,834.5391235351562,2794.67822265625
2022-07-27,675.7520141601562,258.0600891113281,1100.76513671875,859.8836059570312,2860.107421875
2022-07-28,681.7424926757812,257.4662170410156,1118.0101318359375,860.7012329101562,2924.37158203125
2022-07-29,690.0908203125,257.1268310546875,1141.8299560546875,907.2061157226562,2961.50341796875
2022-08-01,695.8407592773438,260.90252685546875,1171.5877685546875,883.6409912109375,2958.722900390625
2022-08-02,688.190185546875,262.981201171875,1176.046875,882.2462768554688,2952.44482421875
2022-08-03,689.8020629882812,261.4539794921875,1185.9205322265625,862.7689819335938,2995.22705078125
2022-08-04,688.984130859375,262.59942626953125,1170.245361328125,883.4486083984375,3009.084228515625
2022-08-05,686.650390625,263.7448425292969,1153.0003662109375,880.9959716796875,3018.1435546875
2022-08-08,703.4913330078125,265.6962890625,1168.0841064453125,875.6577758789062,3026.57421875
2022-08-10,705.5363159179688,264.04180908203125,1175.068603515625,884.6028442382812,3008.456298828125
2022-08-11,714.8709106445312,259.8419189453125,1178.981689453125,885.9013671875,3069.6708984375
2022-08-12,714.6063232421875,261.7934265136719,1198.046630859375,878.5913696289062,3050.88037109375
2022-08-16,722.7861938476562,263.49029541015625,1206.373291015625,879.6974487304688,3042.942626953125
2022-08-17,726.5151977539062,265.1872253417969,1212.67529296875,885.6608276367188,3050.4765625
2022-08-18,727.3812255859375,267.81744384765625,1214.87451171875,881.765380859375,3032.6728515625
2022-08-19,718.4075317382812,264.7206115722656,1193.2137451171875,869.7993774414062,3036.709228515625
2022-08-22,707.4850463867188,266.75689697265625,1189.904052734375,849.7274169921875,3008.7255859375
2022-08-23,705.2957153320312,268.0296325683594,1208.2552490234375,857.302734375,2945.986328125
2022-08-24,708.6879272460938,266.5023498535156,1205.0369873046875,850.1616821289062,2919.752197265625
2022-08-25,704.8385620117188,265.017578125,1201.52197265625,846.5911865234375,2886.4326171875
2022-08-26,704.9588623046875,265.48419189453125,1195.108154296875,849.341552734375,2890.019775390625
2022-08-29,692.5928955078125,266.03570556640625,1185.8184814453125,848.4730224609375,2809.61181640625
2022-08-30,715.0634155273438,271.93255615234375,1204.2152099609375,861.7899169921875,2880.1083984375
2022-09-01,708.3511352539062,269.4719543457031,1168.8138427734375,841.3319702148438,2808.849365234375
2022-09-02,714.7747192382812,274.1809387207031,1155.1646728515625,839.112548828125,2807.683837890625
2022-09-05,719.369873046875,279.0171813964844,1173.1051025390625,853.6358032226562,2810.374267578125
2022-09-06,716.627197265625,277.5748291015625,1185.453125,856.675537109375,2804.6787109375
2022-09-07,713.2349853515625,276.6839599609375,1178.56005859375,862.4654541015625,2824.904296875
2022-09-08,720.5968017578125,279.9080810546875,1180.226318359375,862.9961547851562,2842.886962890625
2022-09-09,721.0780029296875,280.41717529296875,1172.8768310546875,858.8467407226562,2885.9384765625
2022-09-12,718.6480712890625,280.756591796875,1186.0009765625,856.6272583007812,2908.630615234375
2022-09-13,728.054931640625,283.7261962890625,1195.9071044921875,858.991455078125,2896.4326171875
2022-09-14,735.537109375,284.5321960449219,1181.572998046875,852.8154907226562,2798.7138671875
2022-09-15,731.7117919921875,283.47161865234375,1169.864013671875,843.6962280273438,2784.31884765625
2022-09-16,718.26318359375,281.095947265625,1140.8763427734375,837.6650390625,2698.529541015625
2022-09-19,723.002685546875,284.7443542480469,1142.35986328125,844.2269897460938,2716.5576171875
2022-09-20,731.7117919921875,285.083740234375,1142.54248046875,880.0283813476562,2726.8720703125
2022-09-21,730.5810546875,289.2835693359375,1145.6925048828125,873.6111450195312,2691.802490234375
2022-09-22,715.015380859375,292.7623291015625,1134.896240234375,876.216552734375,2697.36376953125
2022-09-23,695.8407592773438,293.9077453613281,1113.62353515625,888.8580932617188,2674.627197265625
2022-09-26,686.4579467773438,282.198974609375,1085.252197265625,869.1721801757812,2685.703857421875
2022-09-27,680.299072265625,284.10797119140625,1093.8800048828125,865.7465209960938,2706.3779296875
2022-09-28,668.606689453125,275.70819091796875,1064.755615234375,885.7218627929688,2722.701416015625
2022-09-29,665.1422119140625,282.58074951171875,1061.49169921875,898.1220092773438,2688.304443359375
2022-09-30,683.9077758789062,281.85955810546875,1085.434814453125,915.4437866210938,2694.8076171875
2022-10-03,679.9862060546875,275.2415466308594,1081.6688232421875,911.4390869140625,2677.228515625
2022-10-04,699.1367797851562,282.41107177734375,1101.6175537109375,911.4873046875,2772.4794921875
2022-10-06,691.4381103515625,285.63525390625,1105.6802978515625,920.510009765625,2782.16650390625
2022-10-07,688.454833984375,283.47161865234375,1110.359619140625,921.71630859375,2748.935791015625
2022-10-10,680.8523559570312,278.16876220703125,1098.2396240234375,912.9346923828125,2797.054931640625
2022-10-11,673.9476318359375,276.8536071777344,1076.373291015625,911.6802368164062,2753.106689453125
2022-10-12,678.350341796875,280.0777587890625,1084.2935791015625,922.1022338867188,2781.08984375
2022-10-13,670.555419921875,278.8475036621094,1087.7401123046875,934.50244140625,2783.377197265625
2022-10-14,692.400390625,281.77471923828125,1082.216552734375,942.1258544921875,2779.654296875
2022-10-17,696.033203125,281.9019470214844,1099.586181640625,945.6964721679688,2798.1796875
2022-10-18,694.7340698242188,288.7320861816406,1118.9873046875,944.1041870117188,2827.808837890625
2022-10-19,701.8554077148438,293.86529541015625,1138.4569091796875,942.7050170898438,2807.261474609375
2022-10-20,697.1158447265625,296.7076721191406,1141.5155029296875,946.0340576171875,2839.13916015625
2022-10-21,692.2078857421875,293.22894287109375,1128.2769775390625,943.47705078125,2821.243896484375
2022-10-24,703.0101318359375,295.0107727050781,1132.0430908203125,952.4513549804688,2843.095458984375
2022-10-25,698.1262817382812,293.8228759765625,1114.559326171875,956.8421020507812,2843.455322265625
2022-10-27,699.8103637695312,293.398681640625,1118.9415283203125,976.238525390625,2839.228759765625
2022-10-28,701.87939453125,293.398681640625,1153.178955078125,955.346435546875,2844.489501953125
2022-10-31,720.1636962890625,295.8592224121094,1163.8837890625,981.3047485351562,2871.376220703125
2022-11-01,728.1270751953125,296.5379638671875,1154.8680419921875,1000.315185546875,2931.22021484375
2022-11-02,728.5841674804688,300.9075622558594,1162.08056640625,1015.1279907226562,2915.033447265625
2022-11-03,725.3843994140625,300.10150146484375,1166.417236328125,1007.6490478515625,2883.60595703125
2022-11-04,720.3803100585938,300.01666259765625,1183.5816650390625,1003.4995727539062,2893.18310546875
2022-11-07,725.9859008789062,299.93182373046875,1189.904052734375,992.3539428710938,2907.84033203125
2022-11-09,725.7693481445312,306.0407409667969,1188.7171630859375,978.0719604492188,2891.96875
2022-11-10,733.6605224609375,302.052978515625,1174.3375244140625,975.2735595703125,2882.61669921875
2022-11-11,775.2333984375,302.3499450683594,1201.407958984375,978.0719604492188,2981.8017578125
2022-11-14,777.1100463867188,294.5865173339844,1195.58740234375,981.3047485351562,2999.381591796875
2022-11-15,779.0106201171875,292.9320068359375,1190.2237548828125,980.4844970703125,2996.773681640625
2022-11-16,785.6987915039062,291.9562683105469,1183.3990478515625,982.9934692382812,3017.231201171875
2022-11-17,778.6016235351562,291.61688232421875,1186.45751953125,977.8789672851562,3011.52197265625
2022-11-18,776.5567016601562,289.3684997558594,1185.8184814453125,974.2603149414062,3006.53076171875
2022-11-21,768.59326171875,286.1018371582031,1164.4771728515625,968.0360717773438,2952.6220703125
2022-11-22,767.4625244140625,288.68963623046875,1170.9366455078125,974.7427978515625,2980.902587890625
2022-11-23,769.4594116210938,288.3078918457031,1167.28466796875,982.0285034179688,2974.9228515625
2022-11-24,781.9698486328125,289.1138916015625,1177.3504638671875,998.8677368164062,3039.532470703125
2022-11-25,778.3610229492188,288.7320861816406,1194.925537109375,997.661376953125,3048.0751953125
2022-11-28,769.9887084960938,288.51995849609375,1235.9874267578125,998.5299072265625,3053.11083984375
2022-11-29,768.8339233398438,290.4290466308594,1238.1099853515625,1013.101318359375,3054.99951171875
2022-11-30,773.9341430664062,288.4775695800781,1246.8519287109375,1009.4343872070312,3049.109130859375
2022-12-01,779.2511596679688,288.0957336425781,1243.1771240234375,1009.8203735351562,3125.4091796875
2022-12-02,773.2847290039062,286.0594787597656,1242.6522216796875,1003.5962524414062,3092.58740234375
2022-12-05,776.0994873046875,285.72003173828125,1224.5294189453125,1003.0172119140625,3080.672119140625
2022-12-06,775.2333984375,286.1867370605469,1228.067138671875,997.3720092773438,3044.208984375
2022-12-07,774.8966674804688,288.56243896484375,1209.9442138671875,982.1250610351562,3039.937255859375
2022-12-08,779.2511596679688,287.1200256347656,1209.3736572265625,946.4684448242188,3012.915771484375
2022-12-09,784.8087158203125,289.6654052734375,1191.04541015625,958.0965576171875,2960.939697265625
2022-12-12,790.9195556640625,291.192626953125,1192.871337890625,952.8373413085938,2955.274658203125
2022-12-13,793.1088256835938,293.22894287109375,1198.3037109375,959.8336791992188,2996.32470703125
2022-12-14,799.8211059570312,293.0592346191406,1193.967041015625,965.237548828125,3026.223876953125
2022-12-15,785.1695556640625,287.5018615722656,1177.0079345703125,967.1192626953125,2972.04541015625
2022-12-16,788.9467163085938,284.3200988769531,1171.1876220703125,958.86865234375,2913.730224609375
2022-12-19,791.4006958007812,288.9017639160156,1186.5716552734375,953.3681030273438,2879.3798828125
2022-12-20,785.939453125,288.6048583984375,1196.8428955078125,953.754150390625,2917.057373046875
2022-12-21,778.3369140625,284.36248779296875,1179.8155517578125,970.4002685546875,2939.178955078125
2022-12-22,775.6664428710938,282.0716552734375,1176.757080078125,975.2735595703125,2931.22021484375
2022-12-23,768.7376708984375,277.1929931640625,1142.2459716796875,966.4920654296875,2903.02978515625
2022-12-26,784.0387573242188,283.8958435058594,1152.22021484375,965.0446166992188,2925.10546875
2022-12-27,784.8327026367188,282.66558837890625,1161.6468505859375,965.14111328125,2931.0400390625
2022-12-28,784.2072143554688,283.7261962890625,1161.5328369140625,960.1713256835938,2928.88232421875
2022-12-29,789.7406005859375,284.5321960449219,1161.0079345703125,965.5269775390625,2939.358642578125
2022-12-30,783.4132690429688,281.30804443359375,1162.7880859375,966.3473510742188,2928.5224609375
2023-01-02,783.6779174804688,282.41107177734375,1175.8896484375,962.101318359375,2932.794189453125
2023-01-03,788.8023681640625,280.92620849609375,1167.28466796875,973.7776489257812,2977.665771484375
2023-01-04,774.7041625976562,277.4476013183594,1149.7095947265625,968.9527587890625,2980.632568359375
2023-01-05,769.7240600585938,282.9201354980469,1147.6552734375,980.6292724609375,2977.44091796875
2023-01-06,767.1738891601562,284.2776794433594,1158.0863037109375,973.3917846679688,2887.922607421875
2023-01-09,768.6654663085938,286.82305908203125,1185.430419921875,981.2565307617188,2985.399169921875
2023-01-10,754.6154174804688,282.8777160644531,1167.90087890625,976.4315185546875,2955.2294921875
2023-01-11,765.48974609375,281.5201416015625,1153.178955078125,992.0162353515625,2993.26708984375
2023-01-12,769.5797119140625,279.8656311035156,1128.2769775390625,996.6964721679688,2998.34765625
2023-01-13,770.1812133789062,278.932373046875,1126.4510498046875,995.4901733398438,3034.4970703125
2023-01-16,762.7952270507812,280.16265869140625,1115.723388671875,999.2053833007812,3066.2255859375
2023-01-17,774.1507568359375,281.9019470214844,1131.56396484375,996.5516357421875,3107.0126953125
2023-01-18,787.8159790039062,283.93829345703125,1129.692138671875,1003.6926879882812,3117.681396484375
2023-01-19,791.087890625,281.817138671875,1128.482421875,1004.126953125,3102.138427734375
2023-01-20,799.195556640625,283.8958435058594,1115.0614013671875,994.283935546875,3092.94189453125
2023-01-23,805.0418090820312,286.5685119628906,1109.4237060546875,1012.5706176757812,3140.5810546875
2023-01-24,815.8199462890625,287.586669921875,1102.873046875,1004.271484375,3160.261474609375
2023-01-25,793.2772216796875,287.84124755859375,1087.6259765625,1003.6444702148438,3154.23779296875
2023-01-27,777.4708862304688,293.5683898925781,1066.992431640625,1006.877197265625,3137.040283203125
2023-01-30,776.677001953125,292.5501708984375,1077.218017578125,1014.8865356445312,3157.824462890625
2023-01-31,771.552490234375,298.9560852050781,1074.5245361328125,998.2886352539062,3088.8955078125
2023-02-01,783.1246337890625,306.63470458984375,1068.156494140625,979.374755859375,3134.55712890625
2023-02-02,771.4803466796875,321.2282409667969,1062.244873046875,972.3302612304688,3182.42626953125
2023-02-03,798.1610717773438,322.9676208496094,1063.1805419921875,992.1610107421875,3202.566650390625
2023-02-06,794.7688598632812,325.3008728027344,1055.1690673828125,987.5289916992188,3182.011962890625
2023-02-07,795.9476318359375,316.68896484375,1052.6356201171875,971.17236328125,3193.599853515625
2023-02-08,795.8514404296875,318.6404724121094,1073.6572265625,984.8809204101562,3237.329833984375
2023-02-09,794.19140625,317.5374450683594,1075.5289306640625,978.85302734375,3256.4130859375
2023-02-10,797.3430786132812,315.0769348144531,1066.6728515625,978.6585083007812,3253.37841796875
2023-02-13,797.9445190429688,317.4950256347656,1060.6014404296875,987.0684814453125,3202.658203125
2023-02-14,805.3305053710938,327.888671875,1085.5947265625,978.8043823242188,3218.936767578125
2023-02-15,803.694580078125,329.5971374511719,1110.1768798828125,967.7694702148438,3237.835693359375
2023-02-16,800.7835083007812,329.89898681640625,1109.3095703125,967.5264892578125,3272.23193359375
2023-02-17,796.7657470703125,330.6319580078125,1113.9429931640625,957.1719970703125,3219.90234375
2023-02-20,789.2835083007812,331.19244384765625,1102.16552734375,957.0747680664062,3207.1650390625
2023-02-21,792.24267578125,329.6401672363281,1111.158447265625,944.630126953125,3173.78076171875
2023-02-22,776.7009887695312,331.0199890136719,1085.959716796875,941.6646728515625,3128.30322265625
2023-02-23,771.4322509765625,334.25390625,1080.755615234375,945.5050659179688,3139.5693359375
2023-02-24,764.5514526367188,332.09796142578125,1088.1510009765625,943.5606079101562,3127.29150390625
2023-02-27,766.4521484375,329.5971374511719,1080.91552734375,938.2619018554688,3064.20166015625
2023-02-28,769.6759033203125,324.8540954589844,1060.2362060546875,930.0464477539062,3046.728515625
2023-03-01,768.93017578125,326.57879638671875,1069.982421875,932.6715087890625,3113.726318359375
2023-03-02,762.38623046875,323.8623962402344,1061.833984375,938.5049438476562,3054.637451171875
2023-03-03,777.5189819335938,331.9685974121094,1088.927001953125,940.0606079101562,3073.675048828125
2023-03-06,783.0042724609375,334.72821044921875,1099.5633544921875,938.456298828125,3100.98876953125
2023-03-08,784.5680541992188,338.39324951171875,1103.5120849609375,930.9215087890625,3118.049072265625
2023-03-09,784.6402587890625,334.1676940917969,1076.98974609375,926.2547607421875,3068.800537109375
2023-03-10,764.4071655273438,334.59881591796875,1060.3046875,929.025634765625,3063.420654296875
2023-03-13,754.7357177734375,330.8475341796875,1042.8665771484375,927.6159057617188,3018.310791015625
2023-03-14,752.7147216796875,327.44122314453125,1038.9635009765625,930.6298217773438,2956.692626953125
